time_posted_local,listing_sk,user_sk,category_l3_sk,listing_price,lower_bound,month_posted,outlier_flag,category_name_an
2023-01-01 05:56:00,867836,88077,cat004,7354,6016,7,No,Commercial
2023-01-01 05:57:00,802335,83801,cat002,90723,7862,9,No,Villas
2023-01-01 05:58:00,907789,89489,cat004,23114,7635,7,No,Villas
2023-01-01 05:59:00,743409,87685,cat002,86674,2567,12,Yes,Apartments
2023-01-01 06:00:00,177505,57735,cat003,44507,8348,6,No,Townhouses
2023-01-01 06:01:00,102869,43547,cat003,29795,3894,10,Yes,Townhouses
2023-01-01 06:02:00,881474,72706,cat003,14030,9751,4,No,Apartments
2023-01-01 06:03:00,554351,81479,cat004,40913,9900,6,No,Villas
2023-01-01 06:04:00,412252,15963,cat003,9662,8151,12,No,Apartments
2023-01-01 06:05:00,736584,89084,cat002,72997,7226,3,Yes,Apartments
2023-01-01 06:06:00,718467,87583,cat003,68257,1245,9,No,Villas
2023-01-01 06:07:00,190272,62359,cat001,14555,3603,2,Yes,Townhouses
2023-01-01 06:08:00,138467,36281,cat004,41107,5135,10,No,Townhouses
2023-01-01 06:09:00,909760,91328,cat003,38629,9887,3,No,Townhouses
2023-01-01 06:10:00,977844,44954,cat001,61412,8446,9,Yes,Commercial
2023-01-01 06:11:00,580047,58061,cat001,88358,6212,11,Yes,Villas
2023-01-01 06:12:00,759347,46850,cat002,32493,4611,9,Yes,Commercial
2023-01-01 06:13:00,158871,64429,cat004,42130,3297,2,Yes,Townhouses
2023-01-01 06:14:00,228391,25241,cat004,2235,6172,5,Yes,Townhouses
2023-01-01 06:15:00,539430,44390,cat003,36671,550,7,No,Villas
2023-01-01 06:16:00,710704,96545,cat003,58577,7550,10,No,Commercial
2023-01-01 06:17:00,956703,64792,cat004,68579,6530,7,No,Villas
2023-01-01 06:18:00,930496,38232,cat004,92191,2591,5,No,Apartments
2023-01-01 06:19:00,356687,51585,cat001,57428,5131,5,Yes,Commercial
2023-01-01 06:20:00,825451,46481,cat003,41703,5025,6,No,Townhouses
2023-01-01 06:21:00,207450,94432,cat002,25918,6706,1,Yes,Villas
2023-01-01 06:22:00,271890,90644,cat003,94824,3646,6,Yes,Apartments
2023-01-01 06:23:00,538741,76139,cat004,19829,5717,7,Yes,Townhouses
2023-01-01 06:24:00,381974,75885,cat004,75641,5501,4,No,Townhouses
2023-01-01 06:25:00,500109,80190,cat003,19331,9509,9,No,Apartments
2023-01-01 06:26:00,216381,59446,cat003,96810,2648,8,No,Villas
2023-01-01 06:27:00,573125,68495,cat004,34731,5692,10,No,Townhouses
2023-01-01 06:28:00,671621,99861,cat004,54604,869,1,No,Apartments
2023-01-01 06:29:00,234508,19923,cat004,8313,6014,1,No,Commercial
2023-01-01 06:30:00,829650,78978,cat002,43864,7793,1,Yes,Apartments
2023-01-01 06:31:00,962645,42509,cat001,5322,5275,4,Yes,Commercial
2023-01-01 06:32:00,499111,99253,cat002,11336,5207,9,No,Commercial
2023-01-01 06:33:00,250810,96711,cat002,38661,3479,4,No,Commercial
2023-01-01 06:34:00,392890,15517,cat002,68538,7382,11,No,Villas
2023-01-01 06:35:00,673665,21957,cat003,57499,9253,12,Yes,Townhouses
2023-01-01 06:36:00,940477,15220,cat001,35125,1588,10,Yes,Commercial
2023-01-01 06:37:00,460032,40367,cat004,60379,3875,10,Yes,Villas
2023-01-01 06:38:00,469599,30638,cat001,34378,5297,9,No,Commercial
2023-01-01 06:39:00,760960,19412,cat003,87402,8021,6,Yes,Villas
2023-01-01 06:40:00,850020,70048,cat002,75190,7917,10,Yes,Townhouses
2023-01-01 06:41:00,979611,49939,cat003,90272,5379,4,Yes,Apartments
2023-01-01 06:42:00,271836,65914,cat004,97375,8847,2,Yes,Townhouses
2023-01-01 06:43:00,829903,45845,cat003,8108,8953,3,No,Apartments
2023-01-01 06:44:00,145714,17615,cat003,74580,9735,5,No,Apartments
2023-01-01 06:45:00,727234,39558,cat001,29276,8703,7,Yes,Townhouses
2023-01-01 06:46:00,996048,34555,cat004,75795,6304,4,No,Townhouses
2023-01-01 06:47:00,730271,14938,cat004,98683,3803,9,No,Townhouses
2023-01-01 06:48:00,566960,16746,cat004,5688,8297,7,No,Townhouses
2023-01-01 06:49:00,811851,23576,cat003,18331,4702,7,No,Commercial
2023-01-01 06:50:00,224123,23110,cat002,90298,4807,5,No,Townhouses
2023-01-01 06:51:00,405628,18795,cat003,93721,7412,12,Yes,Apartments
2023-01-01 06:52:00,182989,72958,cat004,20435,826,7,Yes,Commercial
2023-01-01 06:53:00,398356,52718,cat004,32475,9764,2,No,Commercial
2023-01-01 06:54:00,929957,56687,cat001,59512,4721,8,Yes,Villas
2023-01-01 06:55:00,278274,99826,cat002,76450,4622,4,Yes,Apartments
2023-01-01 06:56:00,787995,77835,cat003,88063,694,8,No,Apartments
2023-01-01 06:57:00,425352,35158,cat004,53633,1983,2,No,Apartments
2023-01-01 06:58:00,920260,45650,cat002,99747,9865,4,No,Villas
2023-01-01 06:59:00,511927,33335,cat004,45147,4645,7,No,Apartments
2023-01-01 07:00:00,889852,85869,cat004,92972,2588,4,No,Villas
2023-01-01 07:01:00,983184,75081,cat003,71514,9556,6,No,Commercial
2023-01-01 07:02:00,231373,67644,cat002,59211,4437,1,Yes,Townhouses
2023-01-01 07:03:00,538452,22597,cat004,26740,4025,3,Yes,Townhouses
2023-01-01 07:04:00,215294,18520,cat002,62929,4169,10,Yes,Commercial
2023-01-01 07:05:00,559451,13541,cat001,87491,1313,4,Yes,Townhouses
2023-01-01 07:06:00,748307,43178,cat002,32600,7587,1,No,Townhouses
2023-01-01 07:07:00,165726,18243,cat003,77698,3504,5,Yes,Villas
2023-01-01 07:08:00,241564,45382,cat004,54257,2924,2,No,Townhouses
2023-01-01 07:09:00,477812,43818,cat004,78181,3003,4,Yes,Townhouses
2023-01-01 07:10:00,368246,68028,cat004,32397,9204,6,No,Villas
2023-01-01 07:11:00,805696,12474,cat001,87208,7647,10,No,Apartments
2023-01-01 07:12:00,218015,80185,cat001,47416,3777,4,Yes,Townhouses
2023-01-01 07:13:00,840674,71171,cat001,79923,6221,5,No,Apartments
2023-01-01 07:14:00,354079,94271,cat002,87504,2657,8,No,Townhouses
2023-01-01 07:15:00,650929,17609,cat004,47083,2864,6,Yes,Townhouses
2023-01-01 07:16:00,789944,29994,cat002,72734,2383,12,Yes,Apartments
2023-01-01 07:17:00,788105,34229,cat001,83573,9391,1,Yes,Townhouses
2023-01-01 07:18:00,613758,79973,cat004,16115,3697,9,Yes,Villas
2023-01-01 07:19:00,465890,19715,cat004,10795,7642,12,Yes,Townhouses
2023-01-01 07:20:00,545101,70084,cat004,42424,2819,3,Yes,Villas
2023-01-01 07:21:00,136631,98012,cat003,15427,1843,5,Yes,Townhouses
2023-01-01 07:22:00,866577,27690,cat004,2582,8869,3,No,Apartments
2023-01-01 07:23:00,172991,22011,cat003,51728,7704,9,No,Apartments
2023-01-01 07:24:00,104014,43063,cat001,71633,6078,5,No,Apartments
2023-01-01 07:25:00,373237,18285,cat002,9537,9940,4,No,Apartments
2023-01-01 07:26:00,118070,54492,cat001,3003,2216,10,No,Townhouses
2023-01-01 07:27:00,922209,15504,cat003,81954,2132,11,No,Townhouses
2023-01-01 07:28:00,156958,37881,cat004,7903,8732,9,No,Commercial
2023-01-01 07:29:00,182074,20394,cat003,52835,4325,12,Yes,Commercial
2023-01-01 07:30:00,635017,75813,cat004,99202,3470,11,Yes,Villas
2023-01-01 07:31:00,855073,94472,cat002,61019,7251,1,Yes,Commercial
2023-01-01 07:32:00,276089,74110,cat001,53336,7212,2,Yes,Commercial
2023-01-01 07:33:00,297392,61178,cat002,67730,9659,2,Yes,Apartments
2023-01-01 07:34:00,258823,26534,cat001,87766,7365,10,Yes,Apartments
2023-01-01 07:35:00,730152,40536,cat002,5233,2962,6,Yes,Villas
2023-01-01 07:36:00,493002,15527,cat001,57840,7457,4,No,Commercial
2023-01-01 07:37:00,833429,30502,cat001,28381,828,2,Yes,Villas
2023-01-01 07:38:00,598863,70422,cat001,67928,2231,7,Yes,Villas
2023-01-01 07:39:00,467654,82167,cat004,52090,9974,1,No,Townhouses
2023-01-01 07:40:00,679036,71751,cat001,99781,5857,12,No,Townhouses
2023-01-01 07:41:00,630089,18796,cat003,95303,1618,12,Yes,Villas
2023-01-01 07:42:00,250262,57507,cat002,32292,8999,6,Yes,Commercial
2023-01-01 07:43:00,542905,75508,cat001,53211,8445,6,Yes,Apartments
2023-01-01 07:44:00,335362,94741,cat002,2531,506,1,Yes,Townhouses
2023-01-01 07:45:00,544209,56622,cat002,81520,9252,10,No,Villas
2023-01-01 07:46:00,653880,42218,cat003,20708,3790,1,Yes,Townhouses
2023-01-01 07:47:00,897079,36216,cat003,33556,510,6,Yes,Apartments
2023-01-01 07:48:00,764076,94424,cat002,87437,4791,10,Yes,Apartments
2023-01-01 07:49:00,319963,61839,cat002,50720,4268,8,Yes,Apartments
2023-01-01 07:50:00,580761,80245,cat004,47279,4204,2,Yes,Townhouses
2023-01-01 07:51:00,348710,36124,cat004,28177,1331,12,Yes,Apartments
2023-01-01 07:52:00,320984,76458,cat003,62984,1268,7,Yes,Commercial
2023-01-01 07:53:00,997059,43359,cat001,68591,5734,10,No,Villas
2023-01-01 07:54:00,956748,53054,cat003,52122,2656,1,Yes,Villas
2023-01-01 07:55:00,882355,13512,cat001,82793,1047,7,Yes,Commercial
2023-01-01 07:56:00,364512,22013,cat003,93550,8771,8,Yes,Townhouses
2023-01-01 07:57:00,701863,66067,cat002,51550,7591,2,Yes,Commercial
2023-01-01 07:58:00,368799,56694,cat001,41276,3631,3,Yes,Commercial
2023-01-01 07:59:00,337549,28837,cat002,95962,7637,10,Yes,Commercial
2023-01-01 08:00:00,694319,15998,cat002,9678,7103,2,No,Apartments
2023-01-01 08:01:00,584299,95732,cat002,74098,964,10,Yes,Villas
2023-01-01 08:02:00,712210,19344,cat004,85253,1414,3,Yes,Apartments
2023-01-01 08:03:00,548982,42765,cat001,41188,6280,6,Yes,Townhouses
2023-01-01 08:04:00,224046,98532,cat004,63492,2323,12,Yes,Townhouses
2023-01-01 08:05:00,506619,30593,cat001,66729,2067,9,Yes,Townhouses
2023-01-01 08:06:00,132097,80206,cat004,79069,4215,11,No,Villas
2023-01-01 08:07:00,766326,93546,cat003,18491,3131,6,No,Villas
2023-01-01 08:08:00,749150,44844,cat004,3033,1719,11,No,Townhouses
2023-01-01 08:09:00,330229,34131,cat003,67056,4034,5,No,Villas
2023-01-01 08:10:00,218834,72150,cat004,9841,9877,1,Yes,Townhouses
2023-01-01 08:11:00,193848,55880,cat003,23501,9554,3,Yes,Villas
2023-01-01 08:12:00,152921,98352,cat003,90519,7137,5,Yes,Commercial
2023-01-01 08:13:00,805086,45181,cat001,36182,6960,12,Yes,Villas
2023-01-01 08:14:00,750429,93415,cat003,68575,3793,9,No,Villas
2023-01-01 08:15:00,805660,54133,cat002,60351,8189,2,Yes,Townhouses
2023-01-01 08:16:00,384821,66000,cat001,56196,4918,12,Yes,Apartments
2023-01-01 08:17:00,155609,75654,cat001,83568,4811,8,Yes,Apartments
2023-01-01 08:18:00,327897,70833,cat002,66550,4348,4,Yes,Commercial
2023-01-01 08:19:00,131024,41184,cat001,64760,8950,9,Yes,Villas
2023-01-01 08:20:00,170313,59255,cat004,32122,7718,9,Yes,Apartments
2023-01-01 08:21:00,489957,75585,cat003,41829,603,2,No,Apartments
2023-01-01 08:22:00,284078,47717,cat001,66025,1810,4,No,Villas
2023-01-01 08:23:00,457429,41536,cat001,95618,6159,2,Yes,Apartments
2023-01-01 08:24:00,561243,67263,cat003,89258,2005,9,No,Villas
2023-01-01 08:25:00,213632,10474,cat001,24750,3313,12,Yes,Villas
2023-01-01 08:26:00,351451,55774,cat003,38164,8293,3,No,Villas
2023-01-01 08:27:00,103051,23142,cat004,7957,6820,1,Yes,Apartments
2023-01-01 08:28:00,804107,17307,cat004,21470,6709,4,No,Townhouses
2023-01-01 08:29:00,476836,75648,cat004,6242,6121,1,Yes,Commercial
2023-01-01 08:30:00,711523,54599,cat002,39927,5804,3,No,Apartments
2023-01-01 08:31:00,821772,69623,cat004,3294,2732,1,No,Apartments
2023-01-01 08:32:00,289407,45438,cat004,60758,3937,3,Yes,Apartments
2023-01-01 08:33:00,549395,72316,cat002,25933,2387,1,Yes,Townhouses
2023-01-01 08:34:00,562894,92844,cat001,96362,8606,10,Yes,Commercial
2023-01-01 08:35:00,311810,73606,cat004,82654,1069,3,Yes,Villas
2023-01-01 08:36:00,827975,27920,cat004,73950,5331,3,Yes,Commercial
2023-01-01 08:37:00,173523,57435,cat002,32111,3619,8,No,Apartments
2023-01-01 08:38:00,860463,19792,cat004,92242,8898,11,No,Apartments
2023-01-01 08:39:00,194476,42087,cat001,96070,4293,8,No,Villas
2023-01-01 08:40:00,333841,61376,cat003,93689,9237,8,Yes,Commercial
2023-01-01 08:41:00,903451,68470,cat004,53065,7039,4,Yes,Commercial
2023-01-01 08:42:00,970045,65158,cat002,27612,1241,2,Yes,Commercial
2023-01-01 08:43:00,322866,63048,cat001,54903,4165,11,Yes,Commercial
2023-01-01 08:44:00,186672,10482,cat004,91932,4246,10,Yes,Townhouses
2023-01-01 08:45:00,698135,80705,cat002,60029,9739,12,Yes,Apartments
2023-01-01 08:46:00,444894,74173,cat002,69069,3276,9,No,Villas
2023-01-01 08:47:00,834994,75407,cat002,23064,7883,11,Yes,Villas
2023-01-01 08:48:00,128251,81383,cat001,75867,6861,9,Yes,Commercial
2023-01-01 08:49:00,727769,54122,cat002,75643,7123,6,No,Apartments
2023-01-01 08:50:00,474710,71702,cat002,51432,1231,9,Yes,Villas
2023-01-01 08:51:00,650233,22685,cat003,64729,859,11,No,Townhouses
2023-01-01 08:52:00,977284,62962,cat003,4193,7201,12,No,Townhouses
2023-01-01 08:53:00,132217,41466,cat002,85646,2436,1,Yes,Commercial
2023-01-01 08:54:00,108308,13378,cat002,97160,943,9,No,Townhouses
2023-01-01 08:55:00,368093,63942,cat002,14153,6507,3,No,Commercial
2023-01-01 08:56:00,283062,75148,cat001,80528,2745,3,Yes,Townhouses
2023-01-01 08:57:00,494366,88187,cat001,49358,7664,7,No,Apartments
2023-01-01 08:58:00,844840,39000,cat004,64922,2919,3,Yes,Commercial
2023-01-01 08:59:00,200235,25353,cat004,50430,5854,6,Yes,Villas
2023-01-01 09:00:00,174740,81462,cat003,88972,5432,11,No,Townhouses
2023-01-01 09:01:00,478496,98494,cat002,94677,4208,12,No,Villas
2023-01-01 09:02:00,953049,58160,cat002,1527,9710,7,Yes,Commercial
2023-01-01 09:03:00,850201,58165,cat004,32493,3680,8,Yes,Commercial
2023-01-01 09:04:00,903328,14831,cat001,31986,1007,5,No,Villas
2023-01-01 09:05:00,277247,90404,cat004,43250,8584,3,Yes,Apartments
2023-01-01 09:06:00,763165,53588,cat004,87985,6089,8,Yes,Apartments
2023-01-01 09:07:00,629525,73754,cat004,82089,1522,10,No,Commercial
2023-01-01 09:08:00,120056,98540,cat002,43119,1674,6,Yes,Villas
2023-01-01 09:09:00,276615,85133,cat001,3266,6097,8,No,Townhouses
2023-01-01 09:10:00,287628,45271,cat002,23112,7290,11,Yes,Villas
2023-01-01 09:11:00,738836,10730,cat003,39433,7362,2,No,Commercial
2023-01-01 09:12:00,473632,86855,cat004,65231,2754,12,No,Townhouses
2023-01-01 09:13:00,234415,81149,cat004,39658,1410,5,No,Villas
2023-01-01 09:14:00,506716,20024,cat002,51429,3046,7,Yes,Apartments
2023-01-01 09:15:00,546438,20602,cat001,20647,1837,1,Yes,Townhouses
2023-01-01 09:16:00,653663,29754,cat002,28237,4023,12,No,Apartments
2023-01-01 09:17:00,765022,85315,cat004,98071,7045,10,Yes,Villas
2023-01-01 09:18:00,641252,74500,cat001,16869,1722,6,Yes,Commercial
2023-01-01 09:19:00,737717,88379,cat001,59083,2522,7,No,Apartments
2023-01-01 09:20:00,352764,57237,cat003,87340,6854,10,No,Townhouses
2023-01-01 09:21:00,814998,69538,cat001,37003,6402,1,Yes,Apartments
2023-01-01 09:22:00,566882,59001,cat004,4617,826,9,Yes,Villas
2023-01-01 09:23:00,840427,41119,cat001,99888,9067,8,No,Villas
2023-01-01 09:24:00,612153,35994,cat004,42264,1539,6,No,Townhouses
2023-01-01 09:25:00,167215,78451,cat003,56324,2523,8,Yes,Apartments
2023-01-01 09:26:00,955474,47467,cat001,34944,3287,11,Yes,Apartments
2023-01-01 09:27:00,244356,92924,cat004,70644,4128,10,No,Apartments
2023-01-01 09:28:00,303861,79235,cat004,52115,9010,11,No,Villas
2023-01-01 09:29:00,455612,62310,cat001,78249,4819,11,Yes,Villas
2023-01-01 09:30:00,554605,39090,cat003,62318,8587,3,No,Commercial
2023-01-01 09:31:00,109435,21323,cat002,97736,9506,7,Yes,Apartments
2023-01-01 09:32:00,547556,73138,cat004,90105,8603,10,No,Villas
2023-01-01 09:33:00,799438,43274,cat001,49830,3628,3,Yes,Commercial
2023-01-01 09:34:00,965264,24992,cat004,77379,9698,7,Yes,Commercial
2023-01-01 09:35:00,675581,57270,cat004,4500,7171,4,No,Villas
2023-01-01 09:36:00,178781,31994,cat004,11340,9710,7,Yes,Apartments
2023-01-01 09:37:00,291475,98195,cat003,98083,8673,4,Yes,Commercial
2023-01-01 09:38:00,260196,23487,cat004,98812,5560,8,Yes,Villas
2023-01-01 09:39:00,326507,25814,cat003,21411,4405,1,No,Commercial
2023-01-01 09:40:00,406063,75873,cat002,25344,8568,1,No,Apartments
2023-01-01 09:41:00,864121,33403,cat002,71413,5274,7,Yes,Commercial
2023-01-01 09:42:00,876665,34637,cat004,43994,8868,10,Yes,Commercial
2023-01-01 09:43:00,790607,38694,cat004,31406,5640,5,Yes,Villas
2023-01-01 09:44:00,221172,56267,cat003,21242,1396,3,No,Townhouses
2023-01-01 09:45:00,456902,66987,cat002,24932,7094,3,Yes,Townhouses
2023-01-01 09:46:00,584963,73203,cat001,8043,9544,8,No,Townhouses
2023-01-01 09:47:00,555968,41570,cat003,80478,3854,11,No,Villas
2023-01-01 09:48:00,418717,29441,cat002,39087,5718,3,Yes,Townhouses
2023-01-01 09:49:00,159101,96073,cat001,96685,7286,9,Yes,Apartments
2023-01-01 09:50:00,595972,28874,cat002,44298,1221,10,No,Apartments
2023-01-01 09:51:00,388790,66305,cat001,86099,9992,3,Yes,Villas
2023-01-01 09:52:00,990617,44302,cat002,58823,7960,9,Yes,Commercial
2023-01-01 09:53:00,647337,46372,cat001,3256,6680,1,Yes,Apartments
2023-01-01 09:54:00,834965,70386,cat001,21377,4376,7,Yes,Townhouses
2023-01-01 09:55:00,460260,68929,cat003,12691,8197,6,No,Villas
2023-01-01 09:56:00,983811,29329,cat003,71479,5661,10,No,Apartments
2023-01-01 09:57:00,692673,96770,cat002,13331,768,12,No,Apartments
2023-01-01 09:58:00,750419,24672,cat003,78443,4616,10,No,Villas
2023-01-01 09:59:00,533374,99930,cat001,45501,1210,12,No,Commercial
2023-01-01 10:00:00,820777,22556,cat001,98275,2004,7,Yes,Townhouses
2023-01-01 10:01:00,647577,30699,cat002,75054,6199,12,Yes,Apartments
2023-01-01 10:02:00,472370,95008,cat002,71810,7475,10,Yes,Apartments
2023-01-01 10:03:00,987225,29764,cat003,17684,4664,1,Yes,Villas
2023-01-01 10:04:00,371967,40807,cat002,14006,3171,5,No,Commercial
2023-01-01 10:05:00,291232,45820,cat002,36719,8458,8,No,Villas
2023-01-01 10:06:00,404119,94449,cat003,26416,5268,6,Yes,Commercial
2023-01-01 10:07:00,109540,24320,cat002,94211,8127,1,Yes,Apartments
2023-01-01 10:08:00,640652,37277,cat003,27285,1132,12,Yes,Apartments
2023-01-01 10:09:00,497827,40917,cat004,45562,3320,11,No,Villas
2023-01-01 10:10:00,651951,70328,cat001,62583,7984,2,No,Commercial
2023-01-01 10:11:00,151991,21447,cat002,19167,6690,11,No,Commercial
2023-01-01 10:12:00,288751,12899,cat002,20705,1553,3,No,Townhouses
2023-01-01 10:13:00,466326,37030,cat001,48844,5003,4,Yes,Apartments
2023-01-01 10:14:00,786337,81339,cat004,80009,9221,3,Yes,Villas
2023-01-01 10:15:00,718992,29798,cat003,13824,4449,9,Yes,Commercial
2023-01-01 10:16:00,149115,61582,cat004,72189,2895,2,Yes,Apartments
2023-01-01 10:17:00,453151,91401,cat003,99133,7401,2,No,Commercial
2023-01-01 10:18:00,843583,71523,cat003,15113,755,12,Yes,Commercial
2023-01-01 10:19:00,291962,26036,cat003,70669,8251,8,Yes,Villas
2023-01-01 10:20:00,821747,70205,cat003,87605,7427,1,No,Commercial
2023-01-01 10:21:00,249143,24335,cat004,41326,2628,3,No,Apartments
2023-01-01 10:22:00,814635,43386,cat004,62761,5099,4,Yes,Commercial
2023-01-01 10:23:00,636226,26980,cat004,64352,5852,10,No,Townhouses
2023-01-01 10:24:00,453824,29712,cat002,78352,4912,6,Yes,Commercial
2023-01-01 10:25:00,104000,24700,cat001,99481,1394,5,No,Villas
2023-01-01 10:26:00,825948,13937,cat002,76847,6385,10,Yes,Apartments
2023-01-01 10:27:00,987474,68268,cat002,15668,9391,11,Yes,Villas
2023-01-01 10:28:00,455754,47779,cat004,44939,4831,7,No,Villas
2023-01-01 10:29:00,351492,82745,cat002,11341,2528,8,No,Townhouses
2023-01-01 10:30:00,990123,97608,cat001,58535,4145,11,Yes,Villas
2023-01-01 10:31:00,599522,93179,cat003,48550,7154,6,No,Villas
2023-01-01 10:32:00,591072,27266,cat002,52833,9235,11,No,Villas
2023-01-01 10:33:00,138304,84572,cat001,30073,3979,12,Yes,Apartments
2023-01-01 10:34:00,604999,25879,cat002,24738,709,9,Yes,Villas
2023-01-01 10:35:00,431593,64486,cat002,37188,6765,12,No,Commercial
2023-01-01 10:36:00,707274,36682,cat002,39277,1683,3,Yes,Townhouses
2023-01-01 10:37:00,251836,86527,cat004,16894,8821,1,No,Townhouses
2023-01-01 10:38:00,208940,19610,cat004,86301,2179,8,No,Apartments
2023-01-01 10:39:00,924926,69734,cat003,97351,4843,11,No,Villas
2023-01-01 10:40:00,365517,99331,cat003,48934,9184,9,Yes,Apartments
2023-01-01 10:41:00,767521,53555,cat003,90800,6310,3,Yes,Commercial
2023-01-01 10:42:00,721820,14379,cat003,2453,7840,9,No,Apartments
2023-01-01 10:43:00,979090,26464,cat003,63111,3442,11,Yes,Villas
2023-01-01 10:44:00,485777,82192,cat001,41824,8951,6,No,Apartments
2023-01-01 10:45:00,724674,64620,cat004,62426,6894,10,No,Townhouses
2023-01-01 10:46:00,651638,84163,cat004,37770,2440,6,Yes,Townhouses
2023-01-01 10:47:00,717296,10770,cat003,40241,1047,3,No,Villas
2023-01-01 10:48:00,980729,76828,cat001,18798,6220,9,Yes,Villas
2023-01-01 10:49:00,649639,45094,cat002,87599,8863,12,No,Townhouses
2023-01-01 10:50:00,712956,27110,cat003,27506,1280,4,Yes,Apartments
2023-01-01 10:51:00,738873,99377,cat002,14914,7361,5,Yes,Commercial
2023-01-01 10:52:00,437497,28073,cat004,75332,9606,6,Yes,Villas
2023-01-01 10:53:00,307869,46612,cat004,8555,4792,4,No,Apartments
2023-01-01 10:54:00,165953,52887,cat001,81221,5688,9,No,Villas
2023-01-01 10:55:00,943890,98656,cat002,52478,2136,10,Yes,Villas
2023-01-01 10:56:00,600328,34216,cat001,36734,8305,12,Yes,Villas
2023-01-01 10:57:00,906790,14566,cat003,93557,3544,1,No,Townhouses
2023-01-01 10:58:00,103267,39110,cat004,92309,5243,11,No,Villas
2023-01-01 10:59:00,182745,69361,cat002,9821,5540,7,No,Villas
2023-01-01 11:00:00,976020,79383,cat001,10265,3173,6,Yes,Townhouses
2023-01-01 11:01:00,924945,94859,cat004,62463,9065,2,Yes,Townhouses
2023-01-01 11:02:00,257164,60450,cat003,50750,4182,12,No,Townhouses
2023-01-01 11:03:00,635626,61340,cat003,9364,6015,1,Yes,Apartments
2023-01-01 11:04:00,231484,71337,cat004,13073,4056,9,Yes,Commercial
2023-01-01 11:05:00,631831,21570,cat001,52556,9715,10,Yes,Apartments
2023-01-01 11:06:00,992323,41493,cat004,74200,7013,10,Yes,Commercial
2023-01-01 11:07:00,160692,86044,cat004,17568,8617,12,No,Apartments
2023-01-01 11:08:00,320156,95488,cat003,88087,5544,11,Yes,Villas
2023-01-01 11:09:00,323992,78088,cat002,66859,7237,2,Yes,Villas
2023-01-01 11:10:00,616771,96262,cat003,94904,9900,2,Yes,Apartments
2023-01-01 11:11:00,930857,78438,cat003,92691,3320,11,No,Villas
2023-01-01 11:12:00,663044,22394,cat003,35697,3536,5,No,Villas
2023-01-01 11:13:00,643176,15056,cat002,26537,1026,1,No,Commercial
